id,name,text,text_jp
$C3330_MAIN_3400_0100_00_efa,Ifalna,Don’t be sad. I’ll always be by your side.,悲しまないで<br>これからも　あなたのそばにいるから
$C3330_MAIN_3400_0100_07_elm,Elmyra,FOREE_1021,FOREE_1021
$C3330_MAIN_3400_0110_00_art,Aerith,"Mom, no, don’t go.",お母さん　やだよ
$C3330_MAIN_3400_0120_00_art,Aerith,Our adventure...?,冒険は……？
$C3330_MAIN_3400_0130_00_art,Aerith,"We’re going on an adventure together, right?",いっしょに　冒険するんだよね？
$C3330_MAIN_3400_0140_00_efa,Ifalna,Yeah...,うん……
$C3330_MAIN_3400_0200_00_elm,Elmyra,You alright?,あんた　大丈夫かい
$C3330_MAIN_3400_0200_03_efa,Ifalna,FOREE_1027,FOREE_1027
$C3330_MAIN_3400_0200_05_elm,Elmyra,FOREE_1028,FOREE_1028
$C3330_MAIN_3400_0300_00_efa,Ifalna,"This child...Aerith, take her somewhere safe.",この子を……エアリスを　安全なところへ
$C3330_MAIN_3400_0300_05_elm,Elmyra,FOREE_1030,FOREE_1030
$C3330_MAIN_3400_0300_08_art,Aerith,FOREE_1031,FOREE_1031
$C3330_MAIN_3400_0300_11_art,Aerith,FOREE_1032,FOREE_1032
$C3330_MAIN_3400_0400_00_elm,Elmyra,Let’s get out of here.,ここを　離れよう
$C3330_MAIN_3400_0400_05_art,Aerith,FOREE_1034,FOREE_1034
$C3330_MAIN_3400_0450_00_art,Aerith,Mom!,お母さん！
$C3330_MAIN_3400_0450_05_art,Aerith,FOREE_1036,FOREE_1036
$C3330_MAIN_3400_0500_00_elm,Elmyra,I’ve got a bad feeling.,嫌な予感がする
$C3330_MAIN_3400_0500_05_art,Aerith,FOREE_1038,FOREE_1038
$C3330_MAIN_3400_0600_00_art,Aerith,Mom!,お母さん！
$C3330_MAIN_3400_0600_03_art,Aerith,FOREE_1040,FOREE_1040
$C3330_MAIN_3400_0600_11_mma,Researcher,FOREE_1041,FOREE_1041
$C3330_MAIN_3400_0600_14_mma,Researcher,FOREE_1042,FOREE_1042
$C3330_MAIN_3400_0650_00_mma,Researcher,"Hey, there she is, over here!",おい　いたぞ　こっちだ！
$C3330_MAIN_3400_0650_02_skm,NPC,FOREE_1044,FOREE_1044
$C3330_MAIN_3400_0650_03_skm,NPC,FOREE_1045,FOREE_1045
$C3330_MAIN_3400_0650_05_skm,NPC,FOREE_1046,FOREE_1046
$C3330_MAIN_3400_0650_06_skm,NPC,FOREE_1047,FOREE_1047
$C3330_MAIN_3400_0650_08_mma,Researcher,FOREE_1048,FOREE_1048
$C3330_MAIN_3400_0650_11_art,Aerith,FOREE_1049,FOREE_1049
$C3330_MAIN_3400_0650_14_art,Aerith,FOREE_1050,FOREE_1050
$C3330_MAIN_3400_0700_00_art,Aerith,Mom...,お母さん……
$C3330_MAIN_3400_0700_05_art,Aerith,FOREE_1052,FOREE_1052
$C3330_MAIN_3600_0100_00_art,Aerith,Listen.,あのね
$C3330_MAIN_3600_0200_00_art,Aerith,Death...it’s just one state of life.,死は……命のひとつの状態
$C3330_MAIN_3600_0300_00_art,Aerith,"Even if the body fades away, it doesn’t mean life disappears.",死んで体が消えても<br>命が消えるわけじゃない
$C3330_MAIN_3600_0400_00_art,Aerith,"It melts into the Lifestream, circles the planet, and nurtures new life.",ライフストリームに溶けて<br>星を巡って　新たな命を育む
$C3330_MAIN_3600_0400_07_blt,Barret,FOREE_1057,FOREE_1057
$C3330_MAIN_3600_0500_00_blt,Barret,Don’t need to hear that now.,いまさら　いいって
$C3330_MAIN_3600_0500_05_art,Aerith,FOREE_1059,FOREE_1059
$C3330_MAIN_3600_0600_00_art,Aerith,Life doesn’t vanish even in death.,命は死んでも消えない
$C3330_MAIN_3600_0700_00_art,Aerith,"But even if we get that in our heads, saying goodbye still hurts, doesn’t it?",そんなの　頭でわかっても<br>おわかれは　悲しいよね
$C3330_MAIN_3600_0800_00_art,Aerith,"So don’t just say it’s ""returning to the planet"" like it’s nothing.",だから　星に帰るだけなんて<br>そんなふうに言わないで
$C3330_MAIN_3600_0900_00_art,Aerith,"No matter how sad the past is, or how unfair things get,",どんなに悲しい過去も　理不尽なできごとも
$C3330_MAIN_3600_1000_00_art,Aerith,"What we’ve done, what’s been done to us...We can’t erase the past anymore.",したこと　されたこと……<br>過去を消すことは　もうできない
$C3330_MAIN_3600_1100_00_art,Aerith,But we can change what’s ahead.,でもね　これからのことは変えられる
$C3330_MAIN_3600_1200_00_art,Aerith,Sadness and anger make us stronger.,悲しみや怒りは　わたしたちを強くする
$C3330_MAIN_3600_1300_00_art,Aerith,But they can change us too.,けど　わたしたちを変えてしまう
$C3330_MAIN_3600_1400_00_art,Aerith,I think real strength is something else.,本当の強さは　ちがうと思う
$C3330_MAIN_3600_1500_00_art,Aerith,"It’s always in our hearts, soft and unbreakable.",それは　いつも心にあって<br>やわらかくて　こわれない
$C3330_MAIN_3600_1600_00_art,Aerith,That’s what I believe.,そう　思うんだ
$C3330_MAIN_3600_1700_00_art,Aerith,"If we think about the future, not the past,",過去じゃなくて　未来を思えば
$C3330_MAIN_3600_1800_00_art,Aerith,We can become stronger than Sephiroth.,わたしたち　セフィロスより強くなれる
$C3330_MAIN_3600_1810_00_art,Aerith,Way stronger.,ずっと強く
$C3330_MAIN_3600_1810_09_blt,Barret,FOREE_1074,FOREE_1074
$C3330_MAIN_3600_1900_00_cld,Cloud,You done talking?,話は終わったか？
$C3330_MAIN_3600_1910_00_cld,Cloud,We’re out of time. Let’s move.,時間がない　急ごう
$C3330_MAIN_3600_2000_00_art,Aerith,"Yeah, you’re right.",うん　そうだね
$C3330_MAIN_3800_0000_05_cld,Cloud,FOREE_1078,FOREE_1078
$C3330_MAIN_3800_0100_00_blt,Barret,What’s up?,どうした？
$C3330_MAIN_3800_0200_00_cld,Cloud,No problem.,問題ない
$C3330_MAIN_3800_0300_00_sep,Sephiroth,"Having fun, Cloud?",楽しそうだな　クラウド
$C3330_MAIN_3800_0310_00_sep,Sephiroth,And what came of it?,その結果　どうなった？
$C3330_MAIN_3900_0100_00_sep,Sephiroth,Your bomb killed a lot of people.,おまえの爆弾のせいで　大勢が死んだ
$C3330_MAIN_3900_0200_00_cld,Cloud,Biggs?,ビッグス？
$C3330_MAIN_4100_0050_05_cld,Cloud,FOREE_1085,FOREE_1085
$C3330_MAIN_4100_0050_08_cld,Cloud,FOREE_1086,FOREE_1086
$C3330_MAIN_4100_0100_00_sep,Sephiroth,Are those emotions even real?,その感情は本物だろうか？
$C3330_MAIN_4100_0100_05_cld,Cloud,FOREE_1088,FOREE_1088
$C3330_MAIN_4100_0200_00_sep,Sephiroth,"Stop pretending to grieve, Cloud.",悲しむふりはやめろ　クラウド
$C3330_MAIN_4100_0200_05_cld,Cloud,FOREE_1090,FOREE_1090
$C3330_MAIN_4200_0100_00_tif,Tifa,Jessie...,ジェシー……
$C3330_MAIN_4200_0200_00_tif,Tifa,FOREE_1092,FOREE_1092
$C3330_MAIN_4200_0300_00_sep,Sephiroth,She was a precious comrade.,大切な仲間だったのに
$C3330_MAIN_4200_0400_00_sep,Sephiroth,Yet you feel nothing.,おまえは　なにも感じない
$C3330_MAIN_4200_0500_00_sep,Sephiroth,Why is that?,なぜだろうな？
$C3330_MAIN_4200_0600_00_cld,Cloud,Sephiroth...,セフィロス……
$C3330_MAIN_4200_0700_00_sep,Sephiroth,Sadness.,悲しみ
$C3330_MAIN_4200_0800_00_sep,Sephiroth,Anger.,怒り
$C3330_MAIN_4200_0900_00_sep,Sephiroth,Guilt.,罪悪感
$C3330_MAIN_4200_1000_00_sep,Sephiroth,Regret.,後悔
$C3330_MAIN_4200_1100_00_sep,Sephiroth,"Whatever it is, you can’t comprehend it.",なんであれ　おまえにはわからない
$C3330_MAIN_4200_1200_00_sep,Sephiroth,"My adorable, empty puppet.",かわいい　俺のからっぽ人形
$C3330_MAIN_4400_0100_00_cld,Cloud,Sephiroth!,セフィロス！
$C3330_MAIN_4400_0200_00_cld,Cloud,FOREE_1104,FOREE_1104
$C3330_MAIN_4400_0300_00_sep,Sephiroth,"That’s it, good.",そうだ　それでいい
$C3330_MAIN_4400_0300_05_cld,Cloud,FOREE_1106,FOREE_1106
$C3330_MAIN_4400_0400_00_sep,Sephiroth,Fill that empty heart with anger.,からっぽの心を　怒りで満たせ
$C3330_MAIN_4400_0400_05_cld,Cloud,FOREE_1108,FOREE_1108
$C3330_MAIN_4400_0500_00_sep,Sephiroth,Let that anger burn away the sadness.,その怒りで　悲しみを燃やし
$C3330_MAIN_4400_0500_05_cld,Cloud,FOREE_1110,FOREE_1110
$C3330_MAIN_4400_0600_00_sep,Sephiroth,"Become the me from that day, Cloud.",あの日の俺になるんだ　クラウド
$C3330_MAIN_4500_0100_00_cld,Cloud,FOREE_1112,FOREE_1112
$C3330_MAIN_4500_0200_00_cld,Cloud,I’m...,俺は……
$C3330_MAIN_4500_0200_05_tif,Tifa,FOREE_1114,FOREE_1114
$C3330_MAIN_4500_0210_00_cld,Cloud,Not like Sephiroth.,セフィロスとは違う
$C3330_MAIN_4500_0300_00_tif,Tifa,"I know, Cloud.",わかってるよ　クラウド
$C3330_MAIN_4500_0400_00_cld,Cloud,Let’s go.,行こう
$C3330_MAIN_4500_0500_00_art,Aerith,Yeah...,うん……
$C3340_MAIN_0100_0000_05_red,Red XIII,FOREE_1119,FOREE_1119
$C3340_MAIN_0100_0100_00_red,Red XIII,I wanna show Gramps too.,じっちゃんにも　見せたいな
$C3340_MAIN_0100_0100_03_cld,Cloud,FOREE_1121,FOREE_1121
$C3340_MAIN_0100_0100_05_art,Aerith,FOREE_1122,FOREE_1122
$C3340_MAIN_0100_0100_07_tif,Tifa,FOREE_1123,FOREE_1123
$C3340_MAIN_0100_0100_08_cld,Cloud,FOREE_1124,FOREE_1124
$C3340_MAIN_0100_0100_09_yfi,Yuffie,FOREE_1125,FOREE_1125
$C3340_MAIN_0100_0100_13_blt,Barret,FOREE_1126,FOREE_1126
$C3340_MAIN_0100_0100_15_red,Red XIII,FOREE_1127,FOREE_1127
$C3340_MAIN_0100_0100_19_blt,Barret,FOREE_1128,FOREE_1128
$C3340_MAIN_0100_0100_20_red,Red XIII,FOREE_1129,FOREE_1129
$C3340_MAIN_0100_0100_22_yfi,Yuffie,FOREE_1130,FOREE_1130
$C3340_MAIN_0100_0100_25_red,Red XIII,FOREE_1131,FOREE_1131
$C3340_MAIN_0100_0100_26_blt,Barret,FOREE_1132,FOREE_1132
$C3340_MAIN_0100_0100_28_yfi,Yuffie,FOREE_1133,FOREE_1133
$C3340_MAIN_0100_0100_30_red,Red XIII,FOREE_1134,FOREE_1134
$C3340_MAIN_0100_0100_31_blt,Barret,FOREE_1135,FOREE_1135
$C3340_MAIN_0100_0100_33_yfi,Yuffie,FOREE_1136,FOREE_1136
$C3340_MAIN_0100_0100_35_red,Red XIII,FOREE_1137,FOREE_1137
$C3340_MAIN_0100_0200_00_set,<i>Cetra Voice</i>,"<i>You who stand here, transcending the ages</i>",<i>悠久の時を超え　ここに立つ者たちよ</i>
$C3340_MAIN_0100_0300_00_set,<i>Cetra Voice</i>,"<i>The season of the Cetra, walking with the Planet, is drawing to a close</i>",<i>星とともに歩む<br>セトラの季節が過ぎようとしている</i>
$C3340_MAIN_0100_0400_00_set,<i>Cetra Voice</i>,"<i>Soon, the Planet will be yielded to those who pay no respect to history</i>",<i>ほどなく　歴史に敬意を払わぬ者らに<br>星を譲ることになるだろう</i>
$C3340_MAIN_0100_0400_07_art,Aerith,FOREE_1141,FOREE_1141
$C3340_MAIN_0200_0100_00_set,<i>Cetra Voice</i>,"<i>Having ended the battle with the calamity from the cosmos, what awaited us was further hardship</i>",<i>宇宙から来た災厄との戦を終えた<br>我らを待ち受けていたのは　さらなる苦難だった</i>
$C3340_MAIN_0200_0200_00_set,<i>Cetra Voice</i>,<i>The children of man feared us</i>,<i>人の子らは　我らを恐れた</i>
$C3340_MAIN_0200_0300_00_set,<i>Cetra Voice</i>,<i>The children of man envied us</i>,<i>人の子らは　我らを妬んだ</i>
$C3340_MAIN_0200_0400_00_set,<i>Cetra Voice</i>,<i>Whether this too was the calamity’s design</i>,<i>これもまた　災厄の謀だったかどうか</i>
$C3340_MAIN_0200_0500_00_set,<i>Cetra Voice</i>,<i>We no longer know</i>,<i>もはや　わからない</i>
$C3340_MAIN_0200_0510_00_set,<i>Cetra Voice</i>,<i>Fate did not choose us</i>,<i>運命は　我らを選ばなかった</i>
$C3340_MAIN_0200_0600_00_set,<i>Cetra Voice</i>,"<i>We were robbed, left with boundless anger and indelible sorrow</i>",<i>我らは奪われ　抱えきれぬ怒りと<br>拭いきれぬ悲しみとともに</i>
$C3340_MAIN_0200_0700_00_set,<i>Cetra Voice</i>,"<i>Now, we face the time of our extinction</i>",<i>いま　滅びの時を迎えようとしている</i>
$C3340_MAIN_0300_0100_00_set,<i>Cetra Voice</i>,"<i>Long ago, the northern lands were wounded</i>",<i>はるか昔　北の地が傷ついた</i>
$C3340_MAIN_0300_0110_00_set,<i>Cetra Voice</i>,<i>All who went to mend it became the calamity</i>,<i>修復に向かった者たちはみな　災厄となった</i>
$C3340_MAIN_0300_0200_00_set,<i>Cetra Voice</i>,"<i>The calamity changed its form—to a fallen mother, a fallen brother</i>",<i>災厄は姿を変えた　亡き母に　亡き兄に</i>
$C3340_MAIN_0300_0300_00_set,<i>Cetra Voice</i>,"<i>The calamity sowed its seeds—in us, in the children of man</i>",<i>災厄は種をまいた　我らに　人の子らに</i>
$C3340_MAIN_0300_0400_00_set,<i>Cetra Voice</i>,"<i>We fought alongside the Planet, and many of our kin returned to the stars</i>",<i>我らは星とともに戦い<br>多くの同胞が　星へと帰った</i>
$C3340_MAIN_0300_0500_00_set,<i>Cetra Voice</i>,<i>The calamity did not return</i>,<i>災厄は　帰らなかった</i>
$C3340_MAIN_0300_0510_00_set,<i>Cetra Voice</i>,"<i>Without merging with the Planet, it merely lay dormant</i>",<i>星と交わることなく　ただ息をひそめた</i>
$C3340_MAIN_0300_0600_00_set,<i>Cetra Voice</i>,<i>The calamity later gained a name</i>,<i>災厄は　後に名前を得る</i>
$C3340_MAIN_0300_0610_00_set,<i>Cetra Voice</i>,"<i>That name is ""Jenova""</i>",<i>その名は　『ジェノバ』</i>
$C3340_MAIN_0300_0700_00_set,<i>Cetra Voice</i>,"<i>Those who are tainted, beware</i>",<i>混ざりし者たちよ　気をつけなさい</i>
$C3340_MAIN_0300_0701_00_set,<i>Cetra Voice</i>,"<i>""Reunion""...</i>",<i>『リユニオン』……</i>
$C3340_MAIN_0300_0800_00_set,<i>Cetra Voice</i>,"<i>The seeds of the calamity are sprouting now, seeking to become one</i>",<i>災厄の種は　いま芽吹き<br>ひとつにならんとしている</i>
$C3340_MAIN_0400_0100_00_set,<i>Cetra Voice</i>,<i>It is our duty to eliminate those who threaten the Planet</i>,<i>星をおびやかす者を排除することは　我らの使命</i>
$C3340_MAIN_0400_0200_00_set,<i>Cetra Voice</i>,"<i>From another world came the ""Gi""</i>",<i>異なる世界より出でたる　『ギ』</i>
$C3340_MAIN_0400_0300_00_set,<i>Cetra Voice</i>,"<i>The black materia, born of the ""Gi’s"" prayers</i>",<i>『ギ』の祈りがつくりし　黒きマテリア</i>
$C3340_MAIN_0400_0400_00_set,<i>Cetra Voice</i>,<i>This accursed materia must be hidden from the ambitions of future generations</i>,<i>この禍々しいマテリアを<br>後世の野心から　隠し続けなければならない</i>
$C3340_MAIN_0500_0100_00_set,<i>Cetra Voice</i>,<i>The wicked black materia summons Meteor</i>,<i>邪悪なる黒きマテリアは　メテオを呼ぶ</i>
$C3340_MAIN_0500_0110_00_set,<i>Cetra Voice</i>,"<i>Meteor will fall upon the Planet, shattering the earth</i>",<i>メテオは星に落ち　大地を破壊するだろう</i>
$C3340_MAIN_0500_0200_00_set,<i>Cetra Voice</i>,"<i>And after that, the life that remains—</i>",<i>そののちに　残る命は──</i>
$C3340_MAIN_0500_0300_00_sep,Sephiroth,Will be me alone.,それは　私ひとりだ
$C3340_MAIN_0500_0300_05_cld,Cloud,FOREE_1170,FOREE_1170
$C3340_MAIN_0500_0300_07_tif,Tifa,FOREE_1171,FOREE_1171
$C3340_MAIN_0500_0400_00_sep,Sephiroth,"At last, the day will come when Jenova’s child rules the Planet.",ついに　ジェノバの申し子が<br>星を支配する日がくる
$C3340_MAIN_0500_0500_00_sep,Sephiroth,"And now, the world is no longer one.",そしていまや　世界はひとつではない
$C3340_MAIN_0500_0600_00_sep,Sephiroth,A world unbound by fate’s shackles is carving a new path through time.,運命の拘束を逃れた世界が　新たな時を刻んでいる
$C3340_MAIN_0500_0600_05_blt,Barret,FOREE_1175,FOREE_1175
$C3340_MAIN_0500_0600_07_yfi,Yuffie,FOREE_1176,FOREE_1176
$C3340_MAIN_0500_0700_00_art,Aerith,What does that mean?,どういうこと？
$C3340_MAIN_0500_0800_00_set,<i>Cetra Voice</i>,FOREE_1178,FOREE_1178
$C3340_MAIN_0500_0900_00_sep,Sephiroth,"Along with Jenova, the world itself will undergo a Reunion.",ジェノバとともに<br>世界もまた　リユニオンするのだ
$C3340_MAIN_0500_1000_00_art,Aerith,Reunion...,リユニオン……
$C3340_MAIN_0500_1100_00_set,<i>Cetra Voice</i>,FOREE_1181,FOREE_1181
$C3340_MAIN_0500_1200_00_sep,Sephiroth,What lies beyond it,その先にあるのは
$C3340_MAIN_0500_1210_00_sep,Sephiroth,is eternity.,永遠
$C3340_MAIN_0500_1300_00_art,Aerith,Eternity doesn’t exist.,永遠なんて　ない
$C3340_MAIN_0500_1400_00_set,<i>Cetra Voice</i>,FOREE_1185,FOREE_1185
$C3340_MAIN_0500_1500_00_sep,Sephiroth,"Oh, not yet.",ああ　いまはまだ
$C3340_MAIN_0500_1600_00_art,Aerith,You’re wrong.,あなたは　まちがっている
$C3340_MAIN_0500_1600_05_sep,Sephiroth,FOREE_1188,FOREE_1188
$C3340_MAIN_0500_1700_00_sep,Sephiroth,You will die here.,おまえたちは　ここで死ぬ
$C3340_MAIN_0500_1710_00_sep,Sephiroth,But there’s no need to grieve.,だが　悲しむことはない
$C3340_MAIN_0500_1710_05_blt,Barret,FOREE_1191,FOREE_1191
$C3340_MAIN_0500_1710_07_yfi,Yuffie,FOREE_1192,FOREE_1192
$C3340_MAIN_0500_1710_10_yfi,Yuffie,FOREE_1193,FOREE_1193
$C3340_MAIN_0500_1710_12_blt,Barret,FOREE_1194,FOREE_1194
$C3340_MAIN_0500_1800_00_sep,Sephiroth,You’ll simply return to the Planet.,星に帰るだけだ
$C3340_MAIN_0500_1900_00_cld,Cloud,Sephiroth!,セフィロス！
$C3340_MAIN_0500_1900_05_cld,Cloud,FOREE_1197,FOREE_1197
$C3340_MAIN_0500_2000_00_cld,Cloud,FOREE_1198,FOREE_1198
$C3340_MAIN_0550_0000_02_cld,Cloud,FOREE_1199,FOREE_1199
$C3340_MAIN_0550_0000_04_blt,Barret,FOREE_1200,FOREE_1200
$C3340_MAIN_0550_0000_05_yfi,Yuffie,FOREE_1201,FOREE_1201
$C3340_MAIN_0550_0000_06_red,NPC,FOREE_1202,FOREE_1202
$C3340_MAIN_0550_0000_07_cld,Cloud,FOREE_1203,FOREE_1203
$C3340_MAIN_0550_0000_09_blt,Barret,FOREE_1204,FOREE_1204
$C3340_MAIN_0550_0000_11_red,NPC,FOREE_1205,FOREE_1205
$C3340_MAIN_0550_0000_13_cld,Cloud,FOREE_1206,FOREE_1206
$C3340_MAIN_0550_0100_00_blt,Barret,What the hell’s goin’ on!,どうなってやがる！
$C3340_MAIN_0550_0100_05_cld,Cloud,FOREE_1208,FOREE_1208
$C3340_MAIN_0600_0100_00_blt,Barret,Take that! We ain’t returnin’ to the Planet yet!,やったな　まだ星には帰らねえぞ！
$C3340_MAIN_0600_0200_00_yfi,Yuffie,Like that’s gonna stop us!,あんなんで　アタシたちを<br>止められるわけないっつーの！
$C3340_MAIN_0600_0200_05_yfi,Yuffie,FOREE_1211,FOREE_1211
$C3340_MAIN_0600_0200_07_blt,Barret,FOREE_1212,FOREE_1212
$C3340_MAIN_0600_0200_13_blt,Barret,FOREE_1213,FOREE_1213
$C3340_MAIN_0600_0200_15_yfi,Yuffie,FOREE_1214,FOREE_1214
$C3340_MAIN_0600_0200_17_tif,Tifa,FOREE_1215,FOREE_1215
$C3340_MAIN_0600_0200_19_art,Aerith,FOREE_1216,FOREE_1216
$C3340_MAIN_0600_0300_00_cld,Cloud,Stay out of my way.,邪魔するな
$C3340_MAIN_0600_0300_05_cld,Cloud,FOREE_1218,FOREE_1218
$C3340_MAIN_0600_0300_13_blt,Barret,FOREE_1219,FOREE_1219
$C3340_MAIN_0600_0300_15_yfi,Yuffie,FOREE_1220,FOREE_1220
$C3340_MAIN_0600_0300_17_tif,Tifa,FOREE_1221,FOREE_1221
$C3340_MAIN_0600_0300_19_art,Aerith,FOREE_1222,FOREE_1222
$C3340_MAIN_0600_0400_00_cld,Cloud,FOREE_1223,FOREE_1223
$C3340_MAIN_0600_0500_00_cld,Cloud,FOREE_1224,FOREE_1224
$C3340_MAIN_0600_0600_03_yfi,Yuffie,FOREE_1225,FOREE_1225
$C3340_MAIN_0600_0600_05_cld,Cloud,FOREE_1226,FOREE_1226
$C3340_MAIN_0600_0601_00_blt,Barret,"Cloud, man...",クラウドよお……
$C3340_MAIN_0700_0100_00_cld,Cloud,FOREE_1228,FOREE_1228
$C3340_MAIN_0700_0101_00_cld,Cloud,FOREE_1229,FOREE_1229
$C3340_MAIN_0700_0102_00_cld,Cloud,FOREE_1230,FOREE_1230
$C3340_MAIN_0800_0100_00_cld,Cloud,FOREE_1231,FOREE_1231
$C3340_MAIN_0800_0100_07_blt,Barret,FOREE_1232,FOREE_1232
$C3340_MAIN_0800_0100_08_yfi,Yuffie,FOREE_1233,FOREE_1233
$C3340_MAIN_0800_0100_11_art,Aerith,FOREE_1234,FOREE_1234
$C3340_MAIN_0800_0200_00_art,Aerith,Wait!,待って！
$C3340_MAIN_0800_0200_03_cld,Cloud,FOREE_1236,FOREE_1236
$C3340_MAIN_0800_0200_05_cld,Cloud,FOREE_1237,FOREE_1237
$C3340_MAIN_0800_0200_07_yfi,Yuffie,FOREE_1238,FOREE_1238
$C3340_MAIN_0800_0200_11_art,Aerith,FOREE_1239,FOREE_1239
$C3340_MAIN_0800_0300_00_yfi,Yuffie,FOREE_1240,FOREE_1240
$C3340_MAIN_0800_0300_02_art,Aerith,FOREE_1241,FOREE_1241
$C3340_MAIN_0800_0300_04_yfi,Yuffie,FOREE_1242,FOREE_1242
$C3340_MAIN_0800_0300_11_cld,Cloud,FOREE_1243,FOREE_1243
$C3340_MAIN_0900_0100_00_cid,Cid,What’s that bastard up to?,あいつ　なんだってんだ？
$C3340_MAIN_0900_0200_00_cid,Cid,FOREE_1245,FOREE_1245
$C3340_MAIN_0900_0200_03_cid,Cid,FOREE_1246,FOREE_1246
$C3340_MAIN_0900_0200_07_cid,Cid,FOREE_1247,FOREE_1247
$C3340_MAIN_1000_0000_04_lud,Rude,FOREE_1248,FOREE_1248
$C3340_MAIN_1000_0000_06_tsu,Tseng,FOREE_1249,FOREE_1249
$C3340_MAIN_1000_0000_08_ren,Reno,FOREE_1250,FOREE_1250
$C3340_MAIN_1000_0000_09_lud,Rude,FOREE_1251,FOREE_1251
$C3340_MAIN_1000_0100_00_eln,Elena,Hey!,ちょっと！
$C3340_MAIN_1000_0200_00_cat,Cait Sith,"Forgive me, aye~!",カンニンやで～！
$C3340_MAIN_1000_0200_05_lud,Rude,FOREE_1254,FOREE_1254
$C3340_MAIN_1000_0200_08_tsu,Tseng,FOREE_1255,FOREE_1255
$C3340_MAIN_1000_0300_00_lud,Rude,Let’s move.,急ぐぞ
$C3340_MAIN_1000_0300_04_lud,Rude,FOREE_1257,FOREE_1257
$C3340_MAIN_1100_0000_05_cat,Cait Sith,FOREE_1258,FOREE_1258
$C3340_MAIN_1200_0100_00_blt,Barret,"Dammit, what the hell’s happenin’!",クソ　どうなってやがる！
$C3340_MAIN_1200_0200_00_art,Aerith,"""To those who wish to destroy the Planet, grant eternal slumber.""",『星の破壊を望む者に　永遠の眠りを与えん』
$C3340_MAIN_1200_0300_00_art,Aerith,"If you take the black materia, this place’ll collapse.",黒マテリア取ると　ここ崩れるの
$C3340_MAIN_1200_0400_00_yfi,Yuffie,"You’re kidding, right?",冗談だよね？
$C3340_MAIN_1200_0410_00_yfi,Yuffie,"Hey, tell me it’s a joke!",ねえ　冗談って言って！
